"Taxonomy"	"Mortierellaceae"	"Trichocomaceae"	"Thelebolaceae"	"Cordycipitaceae"	"Incertae_sedis_Ascomycota"	"Nectriaceae"	"Incertae_sedis_Hypocreales"	"Ceratobasidiaceae"	"Chaetomiaceae"	"Pleosporaceae"	"Hypocreaceae"	"Microascaceae"	"Chaetothyriaceae"	"Lasiosphaeriaceae"	"Incertae_sedis_Sordariomycetes"	"Incertae_sedis_Helotiales"	"Incertae_sedis_Dothideomycetes"	"Incertae_sedis_Cantharellales"	"Incertae_sedis_Trichosphaeriales"	"Corticiaceae"	"Rhizophlyctidaceae"	"Incertae_sedis_Leotiomycetes"	"Amylocorticiaceae"	"Kickxellaceae"	"Helotiaceae"	"Herpotrichiellaceae"	"Incertae_sedis_Pleosporales"	"Incertae_sedis_Eurotiales"	"Chytridiaceae"	"Incertae_sedis_Sporidiobolales"	"Gymnoascaceae"	"Incertae_sedis_Xylariales"	"Spizellomycetaceae"	"Orbiliaceae"	"Diversisporaceae"	"Cystofilobasidiaceae"	"Myxotrichaceae"	"Incertae_sedis_Tremellales"	"Davidiellaceae"	"Bolbitiaceae"	"Glomerellaceae"	"Rhizopodaceae"	"Sordariaceae"	"Incertae_sedis_Cystofilobasidiales"	"Glomeraceae"	"Xylariaceae"	"Psathyrellaceae"	"Bionectriaceae"	"Agaricaceae"	"Inocybaceae"	"Onygenaceae"	"Mucoraceae"	"Pezizaceae"	"Ophiocordycipitaceae"	"Mycosphaerellaceae"	"Pluteaceae"	"Pyronemataceae"	"Incertae_sedis_Fungi"	"Phanerochaetaceae"	"Schizophyllaceae"	"Phaeosphaeriaceae"	"Acarosporaceae"	"Meruliaceae"	"Ustilaginaceae"	"Sporormiaceae"	"Erysiphaceae"	"Amanitaceae"	"Coniochaetaceae"	"Niessliaceae"	"Incertae_sedis_Onygenales"	"Eremomycetaceae"	"Incertae_sedis_Capnodiales"	"Claroideoglomeraceae"	"Aplosporellaceae"	"Incertae_sedis_Sordariales"	"Incertae_sedis_Saccharomycetales"	"Wallemiaceae"	"Strophariaceae"	"Chaetosphaeriaceae"	"Incertae_sedis_Auriculariales"	"Incertae_sedis_Erythrobasidiales"	"Agaricostilbaceae"	"Trapeliaceae"	"Incertae_sedis_Agaricomycetes"	"Clavicipitaceae"	"Saccharomycetaceae"	"Rhytismataceae"	"Coniophoraceae"	"Magnaporthaceae"	"Polyporaceae"	"Botryosphaeriaceae"	"Malasseziaceae"	"Niaceae"	"Rutstroemiaceae"	"Incertae_sedis_Chaetothyriales"	"Montagnulaceae"	"Ascobolaceae"	"Corynesporascaceae"	"Hydnodontaceae"	"Capnodiaceae"	"Fomitopsidaceae"	"Archaeorhizomycetaceae"	"Cystobasidiaceae"	"Ganodermataceae"	"Ajellomycetaceae"	"Monascaceae"	"Debaryomycetaceae"	"Togniniaceae"	"Incertae_sedis_Pezizales"	"Entolomataceae"	"Trichosporonaceae"	"Lophiostomataceae"	"Sporidiobolaceae"	"Sclerotiniaceae"	"Halosphaeriaceae"	"Marasmiaceae"	"Morchellaceae"	"Apiosporaceae"	"Phacidiaceae"	"Teratosphaeriaceae"	"Taphrinaceae"	"Russulaceae"	"Diatrypaceae"	"Incertae_sedis_Microascales"	"Schizoporaceae"	"Ceratostomataceae"	"Physalacriaceae"	"Incertae_sedis_Agaricales"	"Peniophoraceae"	"Arthrodermataceae"	"Teloschistaceae"	"Leptosphaeriaceae"	"Venturiaceae"	"Geastraceae"	"Amphisphaeriaceae"	"Dothideaceae"	"Lichtheimiaceae"	"Diaporthaceae"	"Tubeufiaceae"	"Plectosphaerellaceae"	"Pichiaceae"	"Leotiaceae"	"Tricholomataceae"	"Verrucariaceae"	"Gloeophyllaceae"	"Sebacinales.Group.B"	"Blastocladiaceae"	"Terramycetaceae"	"Dermateaceae"	"Umbelopsidaceae"	"Tritirachium"	"Lyophyllaceae"	"Saccharomycopsidaceae"	"Arachnomycetaceae"	"Clavariaceae"	"Incertae_sedis_Polyporales"	"Atheliaceae"	"Rhizophydiaceae"	"Incertae_sedis_Exobasidiomycetes"	"Antennulariellaceae"	"Clavulinaceae"	"Cucurbitariaceae"	"Tetraplosphaeriaceae"	"Geminibasidiaceae"	"Dothioraceae"	"Albatrellaceae"	"Cephalothecaceae"	"Pseudeurotiaceae"	"Ceratocystidaceae"	"Metschnikowiaceae"	"Archaeosporaceae"	"Hydnangiaceae"	"Catenariaceae"	"Massarinaceae"	"Saccotheciaceae"	"Dipodascaceae"	"Olpidiaceae"	"Sclerodermataceae"	"Chionosphaeraceae"	"Helvellaceae"	"Incertae_sedis_Diaporthales"	"Sebacinaceae"	"Microthyriaceae"	"Trichomonascaceae"	"Filobasidiaceae"	"Thelephoraceae"	"Neocallimastigaceae"	"Kondoaceae"	"Cunninghamellaceae"	"Saccharomycodaceae"	"Lulworthiaceae"	"Clypeosphaeriaceae"	"Physodermataceae"	"Thermoascaceae"	"Pleurotaceae"	"Lentitheciaceae"	"Hygrophoraceae"	"Others"
"B73_Z2_1"	0.192921582	0.025676613	0.029493407	0.003816794	0.005204719	0.0055517	0.055517002	0	0.009368494	0.043719639	0.011450382	0.010756419	0.001734906	0.015614157	0.006939625	0.003816794	0	0	0.002428869	0.059680777	0	0.001734906	0	0.006939625	0.006592644	0.004163775	0.000693963	0.004163775	0.000346981	0.000346981	0.001387925	0	0.001387925	0	0	0	0.004163775	0.000346981	0.006939625	0.000693963	0	0	0	0	0	0	0.001734906	0.002428869	0	0	0.001040944	0	0	0.001040944	0.000346981	0	0.001040944	0	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466342817
"B73_Z2_2"	0.170020819	0.041637752	0.013185288	0.012491325	0.085704372	0.007980569	0.097154754	0.003469813	0.010409438	0.011797363	0.011450382	0.017696044	0	0.023941707	0.013185288	0.007980569	0.000346981	0	0.007633588	0	0	0.001040944	0	0	0.001387925	0.002428869	0.000693963	0	0.001387925	0.005204719	0.003816794	0	0	0	0.000346981	0	0.001387925	0.003816794	0.003469813	0.000346981	0.000346981	0	0.001387925	0	0.00277585	0	0.000693963	0.0055517	0	0.001040944	0.00277585	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0.001040944	0	0	0.000346981	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.419847328
"B73_Z2_3"	0.110687023	0.034351145	0.000346981	0.00277585	0.004510756	0.008674532	0.088480222	0	0.011450382	0.014226232	0.002428869	0.020818876	0	0.046148508	0.029840389	0.001387925	0	0	0.00277585	0	0	0.001040944	0	0.000346981	0.000693963	0.011450382	0.006939625	0	0.000346981	0.0055517	0.001387925	0	0	0.001040944	0.000693963	0	0	0.002428869	0.001040944	0	0	0	0	0	0.001040944	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001387925	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582581541
"A632_Z2_1"	0.166204025	0.015961138	0.004163775	0.001734906	0.000693963	0.017002082	0.047883414	0.001040944	0.007286607	0.014226232	0.003469813	0.006592644	0	0.006939625	0.0055517	0.001040944	0	0	0.000693963	0	0	0.001387925	0	0.000693963	0.000693963	0.000346981	0.000693963	0	0.000346981	0.001387925	0.002081888	0	0.001387925	0	0	0	0.000346981	0.000346981	0.003469813	0	0	0	0	0	0	0	0.000346981	0.001387925	0	0	0	0.001040944	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682165163
"A632_Z2_2"	0.164469119	0.055517002	0.003469813	0.193268563	0.046842471	0.018043026	0.103747398	0	0.011797363	0.013185288	0.003816794	0.014226232	0.000693963	0.017349063	0.033310201	0.001734906	0	0	0.019083969	0	0	0.001734906	0	0	0.001040944	0.003469813	0.001734906	0	0	0.001040944	0.002081888	0	0.000346981	0	0	0	0.000693963	0.001387925	0.001734906	0	0	0.000346981	0	0	0	0	0.000346981	0.002428869	0	0	0.000693963	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.278972935
"A632_Z2_3"	0.13740458	0.098542679	0.00277585	0.116932686	0.001040944	0.014226232	0.077376822	0	0.003469813	0.006939625	0.009715475	0.012838307	0.000346981	0.0111034	0.014226232	0.004857738	0.000693963	0	0.000346981	0	0	0.000346981	0.000346981	0.014920194	0.000693963	0.004510756	0.002428869	0	0.000693963	0.004163775	0.000693963	0	0.001040944	0	0	0	0	0.000346981	0.000693963	0.001387925	0	0	0.000346981	0	0	0	0.000346981	0.001040944	0	0	0.000693963	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.451422623
"Mo17_Z2_1"	0.209923664	0.019083969	0.001387925	0.001734906	0	0.010062457	0.068008328	0	0.011450382	0.005898681	0.006939625	0.007980569	0	0.013185288	0.006939625	0.002081888	0	0	0.004857738	0	0	0.001040944	0	0	0.001387925	0.002428869	0.000346981	0	0	0.000693963	0.001040944	0	0.000346981	0	0.009368494	0.000346981	0	0.000346981	0.000346981	0.000346981	0	0	0	0	0.000693963	0	0	0.001040944	0	0	0	0.000693963	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.609299098
"Mo17_Z2_2"	0.174184594	0.026370576	0.000346981	0.003469813	0.036780014	0.013879251	0.079111728	0.000346981	0.003122831	0.02185982	0.003122831	0.013185288	0.000693963	0.043025677	0.006939625	0.000693963	0	0	0	0.000346981	0	0.000693963	0	0	0.010062457	0.001734906	0.000693963	0	0	0.001387925	0.002081888	0	0.000346981	0	0.004163775	0	0	0.001387925	0.001734906	0.000346981	0	0	0	0	0.006592644	0	0.001387925	0.001387925	0	0.000346981	0	0.001387925	0	0	0.000346981	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0.001387925	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533310201
"Mo17_Z2_3"	0.07702984	0.003816794	0.001387925	0.003122831	0	0.002428869	0.015614157	0	0.001387925	0.003469813	0.001387925	0.002428869	0.000346981	0.013532269	0.003816794	0.000346981	0	0.000346981	0	0	0.000693963	0.000693963	0	0	0.001734906	0.001040944	0.000346981	0	0	0	0.000693963	0	0	0	0	0	0.000693963	0	0.000693963	0	0	0	0.000346981	0	0.000346981	0	0.000346981	0.001734906	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.859472588
"LH51_Z2_1"	0.243927828	0.015267176	0.001387925	0.002428869	0.006245663	0.018043026	0.042331714	0	0.003122831	0.006939625	0.001734906	0.005204719	0.000693963	0.010756419	0.010062457	0.001040944	0.000346981	0	0.007286607	0	0	0.001040944	0	0	0.000346981	0.000693963	0.001040944	0	0	0.000346981	0.000346981	0	0.000693963	0	0.011797363	0	0	0.001040944	0.001734906	0	0	0	0	0	0.000346981	0	0.001387925	0.000346981	0	0	0	0.003122831	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.597501735
"LH51_Z2_2"	0.136710618	0.003816794	0	0.001387925	0.0111034	0.022553782	0.014920194	0	0.007633588	0.009715475	0.001040944	0.001387925	0.000693963	0.004163775	0.002428869	0.000346981	0	0	0.000346981	0	0.000346981	0.000346981	0	0	0.001734906	0	0.000693963	0	0	0.001040944	0	0	0.000346981	0	0	0.000346981	0	0.002081888	0.000693963	0	0	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.772727273
"LH51_Z2_3"	0.106870229	0.009368494	0.002081888	0.002428869	0.000693963	0.012491325	0.017002082	0	0.011797363	0.005898681	0.001387925	0.002428869	0.001387925	0.017696044	0.003469813	0.002428869	0	0	0.001734906	0.004510756	0	0.001387925	0	0	0.001387925	0.001387925	0.001040944	0	0	0.001040944	0	0	0.001734906	0	0.001734906	0	0	0.000693963	0.000693963	0	0	0	0	0	0.001040944	0	0	0.001387925	0.002428869	0	0	0.000346981	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.778972935
"LH52_Z2_1"	0.216863289	0.020471895	0.003469813	0.001387925	0	0.007633588	0.034004164	0.000346981	0.141568355	0.014226232	0.004857738	0.006245663	0.000346981	0.019083969	0.000693963	0.004163775	0.000346981	0	0.003469813	0.020124913	0	0.000346981	0	0	0.002081888	0.002081888	0.001040944	0.000346981	0.006245663	0.001734906	0.000346981	0	0.001387925	0	0.003469813	0	0	0.001040944	0.001040944	0	0	0	0	0	0.001734906	0	0	0.001387925	0	0	0	0	0	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47536433
"LH52_Z2_2"	0.171408744	0.047189452	0.000693963	0.006592644	0.009021513	0.026370576	0.100624566	0.001040944	0.004510756	0.017696044	0.006245663	0.012491325	0.000346981	0.013532269	0.012838307	0.00277585	0	0	0.000693963	0	0	0.001040944	0	0.002428869	0.005898681	0.000693963	0.001040944	0	0.000346981	0.006245663	0.002081888	0	0.000346981	0.000346981	0	0.002428869	0.00277585	0.000693963	0.000693963	0.000346981	0	0	0	0	0	0	0.00277585	0.001040944	0.000346981	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.533310201
"LH52_Z2_3"	0.141568355	0.028799445	0.008674532	0.004510756	0.004163775	0.013532269	0.111727967	0	0.007286607	0.007633588	0.007980569	0.021165857	0.000693963	0.02463567	0.015267176	0.000693963	0	0	0.0055517	0	0	0.001040944	0	0	0.002081888	0.000693963	0.003122831	0	0	0.005898681	0.018043026	0	0.000346981	0	0.000693963	0	0.000693963	0.002081888	0.002428869	0.001387925	0	0	0	0	0.000693963	0	0.001040944	0.002428869	0	0	0	0.000693963	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.551700208
"E8501_Z2_1"	0.161693269	0.026023595	0.006592644	0.009715475	0.001040944	0.007980569	0.090215128	0	0.004510756	0.011797363	0.004857738	0.016308119	0	0.010062457	0.014573213	0.000346981	0	0	0.004510756	0	0	0.004510756	0	0.000346981	0.005204719	0.001040944	0.00277585	0	0	0.000346981	0.002081888	0	0.000346981	0	0	0	0	0	0.0055517	0	0	0	0	0	0	0	0.000346981	0.002428869	0.000346981	0.000346981	0	0	0.000346981	0.000346981	0	0.000693963	0.001734906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.600971548
"E8501_Z2_2"	0.149895906	0.017002082	0	0.001387925	0.00832755	0.017002082	0.038167939	0.000346981	0.003469813	0.007286607	0.004510756	0.004857738	0.000346981	0.010062457	0.007633588	0.001734906	0	0	0.000346981	0	0	0.001040944	0	0	0.001040944	0.001040944	0.001387925	0	0	0	0.000693963	0	0	0.000693963	0.000346981	0	0.000346981	0.001040944	0.000693963	0.000346981	0	0	0.006592644	0	0.001040944	0	0.000346981	0.000346981	0	0	0	0.000346981	0.001387925	0.000693963	0	0	0	0	0	0.001387925	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70610687
"E8501_Z2_3"	0.183206107	0.017002082	0	0.062109646	0.020471895	0.013879251	0.102012491	0	0.003816794	0.015961138	0.003122831	0.028799445	0.000693963	0.024288688	0.005898681	0.001387925	0	0	0.006245663	0.001040944	0	0	0.000346981	0.000346981	0.002428869	0.001387925	0.003816794	0	0.000346981	0.002081888	0.001387925	0	0.000693963	0	0	0	0.004857738	0.002081888	0.000693963	0.000346981	0	0.000346981	0	0	0	0	0	0.000693963	0.000693963	0	0	0	0	0	0.001040944	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485773768
"LH93_Z2_1"	0.040596808	0.025329632	0	0.006939625	0.021512838	0.0055517	0.025676613	0	0.00277585	0.005898681	0.00277585	0.004163775	0	0.010409438	0.002428869	0.001040944	0	0	0.000693963	0.000346981	0	0	0.000346981	0	0.001040944	0.001387925	0.001040944	0.000346981	0	0.000346981	0.000693963	0.017349063	0.000693963	0.000346981	0	0.000346981	0	0	0.001040944	0.000346981	0	0	0	0	0	0	0	0	0	0	0.002081888	0	0	0	0	0	0	0.003122831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81332408
"LH93_Z2_2"	0.184941013	0.006939625	0.000346981	0.005898681	0.028105482	0.016308119	0.05759889	0	0.009715475	0.008674532	0.00277585	0.009368494	0.000693963	0.033310201	0.002428869	0.001040944	0	0	0	0	0	0.000693963	0	0	0.002081888	0.001734906	0.000693963	0	0.002081888	0.000346981	0.001040944	0	0	0	0	0.001387925	0.000693963	0	0	0.001040944	0.000693963	0	0	0	0	0	0.000346981	0.000693963	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.617973629
