"Taxonomy"	"Pseudomonadales"	"Enterobacteriales"	"Xanthomonadales"	"Burkholderiales"	"Verrucomicrobiales"	"Sphingomonadales"	"Bacillales"	"Rhizobiales"	"Micrococcales"	"Rhodospirillales"	"Clostridiales"	"unidentified_Subgroup_6"	"Sphingobacteriales"	"Gemmatimonadales"	"unidentified_Blastocatellia"	"Cytophagales"	"Myxococcales"	"Acidimicrobiales"	"Rhodobacterales"	"Bacteroidales"	"SC.I.84"	"Chromatiales"	"Gaiellales"	"Planctomycetales"	"Lactobacillales"	"Micromonosporales"	"Solirubrobacterales"	"Propionibacteriales"	"Desulfurellales"	"Nitrosomonadales"	"Anaerolineales"	"Streptomycetales"	"Nitrospirales"	"Subgroup_7"	"Tepidisphaerales"	"Legionellales"	"Bifidobacteriales"	"Frankiales"	"Caulobacterales"	"Longimicrobiales"	"Flavobacteriales"	"Chloroflexales"	"Solibacterales"	"Subgroup_10"	"Chthoniobacterales"	"Erysipelotrichales"	"Desulfovibrionales"	"Opitutales"	"TRA3.20"	"JG30.KF.CM45"	"Pseudonocardiales"	"unidentified_.SCG."	"Cellvibrionales"	"Corynebacteriales"	"Coriobacteriales"	"Bdellovibrionales"	"AKYG1722"	"Campylobacterales"	"Streptosporangiales"	"Mollicutes_RF9"	"Selenomonadales"	"unidentified_OPB35_soil_group"	"Phycisphaerales"	"Rhodocyclales"	"Acidobacteriales"	"Kineosporiales"	"Pasteurellales"	"Anaeroplasmatales"	"Fimbriimonadales"	"Oligoflexales"	"unidentified_Ardenticatenia"	"Methylophilales"	"Caldilineales"	"Vibrionales"	"Gastranaerophilales"	"Herpetosiphonales"	"Alteromonadales"	"Spirochaetales"	"Euzebyales"	"Kallotenuales"	"Deferribacterales"	"Synergistales"	"unidentified_OM190"	"Chlamydiales"	"Chthonomonadales"	"unidentified_Tectomicrobia"	"NB1.j"	"Fibrobacterales"	"unidentified_TK10"	"Ardenticatenales"	"Thermoplasmatales"	"X34P16"	"C0119"	"HTA4"	"Order_II"	"Rubrobacterales"	"Rickettsiales"	"Aeromonadales"	"unidentified_Deferribacteres"	"unidentified_Saccharibacteria"	"Lineage_IIb"	"Glycomycetales"	"KI89A_clade"	"Ignavibacteriales"	"Orbales"	"CCM11a"	"SubsectionIV"	"unidentified_Gammaproteobacteria"	"Neisseriales"	"Lineage_IIa"	"Mycoplasmatales"	"Obscuribacterales"	"Petrotogales"	"unidentified_.SAGMCG.1."	"JG30.KF.AS9"	"Methanobacteriales"	"Desulfuromonadales"	"Syntrophobacterales"	"Bradymonadales"	"SubsectionIII"	"Armatimonadales"	"Methylococcales"	"Oceanospirillales"	"Deinococcales"	"B1.7BS"	"Acidiferrobacterales"	"SAR324_clade.Marine_group_B."	"mle1.8"	"unidentified_vadinHA49"	"Actinomycetales"	"Halanaerobiales"	"Lineage_IV"	"E6aD10"	"unidentified_Thaumarchaeota"	"Vampirovibrionales"	"Pla1_lineage"	"Ktedonobacterales"	"Fusobacteriales"	"Sphaerobacterales"	"MVP.88"	"Desulfobacterales"	"Parvularculales"	"FCPU453"	"TX1A.33"	"S.70"	"Catenulisporales"	"unidentified_Verrucomicrobia"	"Chlorobiales"	"unidentified_Omnitrophica"	"CPla.3_termite_group"	"Hydrogenophilales"	"Lineage_IIc"	"Haloplasmatales"	"unidentified_BRC1"	"Desulfarculales"	"Holophagales"	"PeM15"	"Thermoanaerobacterales"	"Order_III"	"unidentified_ML635J.21"	"Thiotrichales"	"EC3"	"unidentified_S085"	"Nitriliruptorales"	"Procabacteriales"	"BD72BR169"	"Acidithiobacillales"	"Methanomicrobiales"	"X35"	"unidentified_Bacteroidia"	"Victivallales"	"unidentified_Alphaproteobacteria"	"SubsectionI"	"NB1.n"	"X43F.1404R"	"unidentified_Atribacteria"	"unidentified_Holophagae"	"Limnochordales"	"Sneathiellales"	"SZB30"	"SubsectionII"	"HOC36"	"B12.WMSP1"	"Sva0485"	"M55.D21"	"Subgroup_23"	"Kosmotogales"	"Thermogemmatisporales"	"X1013.28.CG33"	"unidentified_Bathyarchaeota"	"C86"	"F9P41300.M23"	"unidentified_.DHVEG.6."	"Thermophilales"	"FS117.23B.02"	"ss1.B.07.44"	"unidentified_Deltaproteobacteria"	"DTB120"	"Sva0071"	"unidentified_KD4.96"	"Cardiobacteriales"	"Thermales"	"SHBZ1548"	"MBA03"	"E01.9C.26_marine_group"	"unidentified_Acetothermia"	"GIF9"	"Arenicellales"	"FW113"	"MSBL5"	"D8A.2"	"unidentified_WS2"	"unidentified_WCHB1.41"	"Run.SP154"	"unidentified_WWE3"	"unidentified_Betaproteobacteria"	"Salinisphaerales"	"SAR11_clade"	"unidentified_Candidatus_Roizmanbacteria"	"Caldisericales"	"unidentified_Proteobacteria"	"Halobacteriales"	"Entomoplasmatales"	"Acanthopleuribacterales"	"Elusimicrobiales"	"unidentified_Candidatus_Azambacteria"	"vadinBA26"	"Aquificales"	"B10.SB3A"	"unidentified_FBP"	"unidentified_Parcubacteria"	"Puniceicoccales"	"KD3.62"	"Others"
"A632_Z2_1"	0.036942191	0.009292596	0.066341278	0.069713489	0.07278144	0.108227688	0.038729716	0.066087728	0.034330629	0.038590264	0.010611055	0.028321501	0.017241379	0.024683063	0.022363083	0.01627789	0.013311359	0.022147566	0.002953854	0.005007606	0.008836207	0	0.01456643	0.006845842	0.000862069	0.003511663	0.007999493	0.009609533	0.009863083	0.007492394	0.002598884	0.002548174	0.006288032	0.003942698	0.002180527	0.003765213	0.000266227	0.003118661	0.005349899	0.001825558	0.001090264	0.000976166	0.003727181	0.005159736	0.003575051	0.000874746	0.00015213	0.000925456	0.003194726	0.001280426	0.002104462	0.000456389	0.000798682	0.001064909	5.07e-05	0.000950811	0.000177485	5.07e-05	0.000595842	0.000190162	0.000824037	0.000722617	0.000418357	0.00035497	0.000608519	0.00030426	0.000126775	0	0.001052231	0.000418357	0.000177485	0.000278905	0.000481744	2.54e-05	0	0.000507099	0	0.000215517	0.000291582	0.00020284	0	0	0.000139452	0.000469067	0.000316937	0.000342292	0.000393002	0.000190162	0.000342292	0.000291582	0	7.61e-05	0.000177485	0.000316937	0.00030426	0.000139452	0.000291582	0.000126775	0	8.87e-05	0.00015213	5.07e-05	0.000291582	6.34e-05	0	0.000164807	2.54e-05	0.000126775	3.8e-05	0.00015213	0	5.07e-05	0	0	0	1.27e-05	7.61e-05	8.87e-05	0	0.00010142	7.61e-05	0	0	0.000139452	0	8.87e-05	0.00010142	7.61e-05	2.54e-05	1.27e-05	3.8e-05	2.54e-05	2.54e-05	1.27e-05	2.54e-05	5.07e-05	0	5.07e-05	0	1.27e-05	3.8e-05	3.8e-05	2.54e-05	0	2.54e-05	1.27e-05	0	0	0	3.8e-05	0	5.07e-05	2.54e-05	1.27e-05	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153701826
"A632_Z2_2"	0.017520284	0.003067951	0.055058316	0.078042596	0.098605477	0.105755578	0.015758114	0.090973631	0.045131846	0.101774848	0.002205882	0.013983266	0.005907708	0.02076572	0.009837728	0.008785497	0.011092799	0.025278905	0.00393002	0.000329615	0.009470081	0	0.01643002	0.012106998	0.000507099	0.013463489	0.01648073	0.012233773	0.009241886	0.003410243	0.000545132	0.008950304	0.003625761	0.001039554	0.001369168	0.002928499	0.000126775	0.00862069	0.0038286	0.00040568	1.27e-05	0.000316937	0.000912779	0.002510142	0.003080629	0.000190162	1.27e-05	0.000393002	0.002966531	0.001293103	0.004906187	0.002991886	0.000266227	0.001572008	5.07e-05	0.000570487	8.87e-05	0	0.001293103	0	0.000278905	0.000342292	0.000126775	7.61e-05	0.00030426	0.001394523	0	0	0.000329615	0.000431034	6.34e-05	0.000228195	0.00010142	1.27e-05	0	5.07e-05	0	1.27e-05	0.000862069	0.000164807	0	0	0.000443712	0.00025355	7.61e-05	7.61e-05	0.00015213	6.34e-05	0.00010142	0	0	0	0.000126775	6.34e-05	0.00010142	0.000177485	0.00015213	1.27e-05	0	1.27e-05	6.34e-05	0.000139452	8.87e-05	5.07e-05	6.34e-05	3.8e-05	5.07e-05	2.54e-05	5.07e-05	0	0	1.27e-05	0	0	0	0	2.54e-05	7.61e-05	1.27e-05	8.87e-05	2.54e-05	1.27e-05	3.8e-05	6.34e-05	0	1.27e-05	1.27e-05	1.27e-05	0	0	3.8e-05	0	7.61e-05	0	1.27e-05	0	0	1.27e-05	1.27e-05	1.27e-05	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	1.27e-05	1.27e-05	1.27e-05	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.130172414
"A632_Z2_3"	0.01487069	0.001648073	0.067279412	0.065910243	0.123149087	0.117254057	0.022274341	0.084305274	0.038945233	0.072946247	0.002243915	0.019675456	0.006782454	0.022870183	0.013526876	0.010420892	0.011409736	0.02298428	0.003498986	0.000456389	0.012043611	1.27e-05	0.013007099	0.006326065	0.000278905	0.009736308	0.0144143	0.010306795	0.010141988	0.003359533	0.000519777	0.008747465	0.004259635	0.001838235	0.000773327	0.002573529	3.8e-05	0.006034483	0.004589249	0.000469067	7.61e-05	0.000278905	0.001838235	0.003511663	0.002738337	0.00015213	1.27e-05	0.00040568	0.003739858	0.000963489	0.003498986	0.000722617	0.000329615	0.001280426	0	0.000709939	0.000139452	1.27e-05	0.001153651	2.54e-05	3.8e-05	0.000418357	0.000228195	0.000291582	0.000735294	0.001001521	1.27e-05	2.54e-05	0.000469067	0.000621197	0.000126775	0.000266227	0.000177485	0	0	7.61e-05	1.27e-05	3.8e-05	0.000570487	0.000164807	0	1.27e-05	0.000329615	0.000278905	0.000139452	6.34e-05	0.00030426	0.000114097	0.000240872	5.07e-05	1.27e-05	0	7.61e-05	5.07e-05	0.000126775	0.000126775	0.000215517	3.8e-05	0	0	3.8e-05	0.00010142	0.000190162	3.8e-05	0	8.87e-05	2.54e-05	3.8e-05	0	7.61e-05	0	0.000126775	0	0	1.27e-05	0	2.54e-05	0.000240872	0	1.27e-05	6.34e-05	0	2.54e-05	7.61e-05	0	2.54e-05	2.54e-05	1.27e-05	2.54e-05	0	3.8e-05	0	3.8e-05	6.34e-05	1.27e-05	2.54e-05	3.8e-05	0	5.07e-05	2.54e-05	0	0	0	1.27e-05	0	1.27e-05	2.54e-05	2.54e-05	0	0	1.27e-05	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	3.8e-05	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13724645
"Mo17_Z2_1"	0.007517748	0.008937627	0.064642495	0.064274848	0.093889452	0.098592799	0.040111562	0.078093306	0.036206897	0.032733266	0.009432049	0.025950811	0.017925963	0.024023834	0.019840264	0.013856491	0.01290568	0.026546653	0.003067951	0.003765213	0.007669878	0	0.022198276	0.008696755	0.000811359	0.004716024	0.010611055	0.012943712	0.008836207	0.006681034	0.00408215	0.004817444	0.005578093	0.003384888	0.002041075	0.004906187	0.000215517	0.003815923	0.005147059	0.001407201	0.000164807	0.0019143	0.002662272	0.004956897	0.003232759	0.000722617	0.000126775	0.000811359	0.003004564	0.001343813	0.002991886	0.000709939	0.000760649	0.000912779	7.61e-05	0.000912779	0.000139452	6.34e-05	0.000709939	6.34e-05	0.000519777	0.000418357	0.000418357	0.00025355	0.000494422	0.000393002	6.34e-05	0	0.001128296	0.000469067	0.000266227	0.000342292	0.000532454	0	0	0.000798682	0	8.87e-05	0.000494422	0.00025355	0	1.27e-05	0.00025355	0.00040568	0.00020284	0.000228195	0.00020284	0.000190162	0.000342292	0.000456389	0	1.27e-05	0.00015213	0.000278905	0.000240872	0.000215517	0.000380325	6.34e-05	0	0.00020284	7.61e-05	0.000139452	0.00025355	7.61e-05	0	7.61e-05	0	5.07e-05	2.54e-05	0.000164807	0	7.61e-05	0	0	0	0	7.61e-05	5.07e-05	0	0.000114097	0.000139452	0	3.8e-05	7.61e-05	0	1.27e-05	7.61e-05	2.54e-05	1.27e-05	1.27e-05	6.34e-05	3.8e-05	2.54e-05	0	1.27e-05	3.8e-05	0	0	1.27e-05	0	0	0	0	0	1.27e-05	0	1.27e-05	1.27e-05	0	0	0	0	1.27e-05	2.54e-05	2.54e-05	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160167343
"Mo17_Z2_2"	0.032479716	0.002396045	0.05221856	0.056528905	0.147350406	0.092025862	0.018521805	0.047794118	0.019066937	0.028004564	0.001686105	0.058493915	0.012867647	0.025557809	0.037474645	0.014236815	0.007657201	0.020600913	0.001432556	0.000342292	0.00856998	0	0.007872718	0.011029412	0.000190162	0.003232759	0.007429006	0.004994929	0.010623732	0.003815923	0.003384888	0.002396045	0.005147059	0.003055274	0.011105477	0.002155172	5.07e-05	0.002180527	0.00377789	0.000684584	0.000177485	0.001381846	0.001736815	0.005248479	0.004728702	7.61e-05	0	0.000621197	0.003600406	0.000747972	0.001521298	0.001052231	0.000456389	0.000747972	3.8e-05	0.000595842	0.000126775	3.8e-05	0.00030426	0	0.00035497	0.000583164	0.000431034	0.000532454	0.000545132	0.000291582	3.8e-05	0	0.000950811	0.000329615	0.000595842	0.00025355	0.000228195	0	0	0.000367647	0	0	0.000329615	0.00020284	0	0	0.000329615	0.000469067	0.000228195	3.8e-05	0.000228195	6.34e-05	0.000329615	0.000266227	1.27e-05	0	0.000164807	0.00020284	0.00025355	0.000139452	3.8e-05	6.34e-05	0	1.27e-05	2.54e-05	6.34e-05	0.000177485	5.07e-05	2.54e-05	5.07e-05	5.07e-05	3.8e-05	1.27e-05	0.000126775	0	0.000164807	0	0	0	0	3.8e-05	0.000164807	0	0.000139452	5.07e-05	0	5.07e-05	0.000126775	0	0	2.54e-05	3.8e-05	0	0	5.07e-05	3.8e-05	1.27e-05	0	5.07e-05	3.8e-05	0	1.27e-05	1.27e-05	1.27e-05	0	0	0	0	0	0	1.27e-05	1.27e-05	0	5.07e-05	0	0	0	2.54e-05	0	0	0	0	0	1.27e-05	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.197692698
"Mo17_Z2_3"	0.020283976	0.002446755	0.064984787	0.063742394	0.059292596	0.137740872	0.02464503	0.053207404	0.025519777	0.052979209	0.00201572	0.043471095	0.011891481	0.034723631	0.027294625	0.012309838	0.008709432	0.023973124	0.001939655	0.000608519	0.012778905	1.27e-05	0.012081643	0.0081643	0.000278905	0.004741379	0.010319473	0.008126268	0.010154665	0.006465517	0.002903144	0.003815923	0.006985294	0.003372211	0.002915822	0.001280426	8.87e-05	0.003549696	0.005070994	0.000900101	0.000177485	0.001318458	0.002738337	0.005603448	0.004246957	0.000215517	0	0.000697262	0.005616126	0.000862069	0.002408722	0.000595842	0.000481744	0.000709939	3.8e-05	0.000469067	0.000177485	2.54e-05	0.000595842	0	7.61e-05	0.000900101	0.000583164	0.000215517	0.000583164	0.000532454	1.27e-05	0	0.000659229	0.000393002	0.00035497	0.000240872	0.000190162	0	0	0.000278905	1.27e-05	0	0.000380325	0.000266227	0	0	0.000456389	0.000342292	0.000367647	2.54e-05	0.000215517	0.00010142	0.000418357	0.00030426	3.8e-05	0	0.000139452	0.000177485	0.000278905	8.87e-05	0.000139452	3.8e-05	0	0.00010142	0.00010142	5.07e-05	0.00025355	5.07e-05	0	7.61e-05	1.27e-05	0	3.8e-05	0.00010142	0	6.34e-05	0	0	0	3.8e-05	6.34e-05	8.87e-05	0	6.34e-05	0.000126775	0	2.54e-05	5.07e-05	0	3.8e-05	0	0.000126775	6.34e-05	1.27e-05	2.54e-05	3.8e-05	1.27e-05	5.07e-05	3.8e-05	3.8e-05	0	1.27e-05	2.54e-05	2.54e-05	2.54e-05	0	1.27e-05	0	2.54e-05	0	2.54e-05	0	0	1.27e-05	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.186460446
"LH51_Z2_1"	0.031795132	0.008138945	0.055311866	0.066151116	0.109165822	0.089946755	0.053460953	0.06849645	0.041949797	0.028714503	0.009089757	0.02479716	0.017342799	0.023630832	0.020385396	0.014997465	0.013590264	0.023973124	0.003220081	0.003397566	0.006706389	0	0.018027383	0.006858519	0.000760649	0.002700304	0.007695233	0.011739351	0.007796653	0.008088235	0.003207404	0.003803245	0.005628803	0.003613083	0.002003043	0.002801724	0.000266227	0.002839757	0.005337221	0.001483266	0.000494422	0.001153651	0.003093306	0.005096349	0.004525862	0.000709939	5.07e-05	0.001128296	0.002636917	0.001217039	0.001698783	0.000367647	0.003866633	0.000938134	5.07e-05	0.000760649	0.000215517	7.61e-05	0.000393002	8.87e-05	0.000621197	0.000481744	0.000507099	0.001407201	0.000557809	0.000329615	7.61e-05	0	0.001064909	0.000443712	0.000228195	0.000545132	0.000329615	0	0	0.001293103	0	0.000126775	0.000240872	0.000228195	0	0	0.000139452	0.000367647	0.000228195	0.000114097	0.000316937	0.00015213	0.000431034	0.000228195	0	3.8e-05	5.07e-05	0.000190162	0.00025355	0.00010142	0.000367647	0.000126775	0	2.54e-05	0.000177485	5.07e-05	0.000240872	0.000139452	0	0.000139452	6.34e-05	7.61e-05	6.34e-05	0.000190162	0	0.000139452	0	0	0	0	0.00020284	7.61e-05	0	5.07e-05	5.07e-05	0	1.27e-05	5.07e-05	1.27e-05	7.61e-05	5.07e-05	2.54e-05	0	0	0.00010142	2.54e-05	2.54e-05	0	8.87e-05	2.54e-05	2.54e-05	1.27e-05	0	1.27e-05	0	6.34e-05	0	0	0	0	5.07e-05	5.07e-05	0	1.27e-05	0	1.27e-05	1.27e-05	0	3.8e-05	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148415314
"LH51_Z2_2"	0.024416836	0.000938134	0.083253043	0.04354716	0.082226166	0.089553753	0.011397059	0.043813387	0.022299696	0.033798174	0.000380325	0.060141988	0.014224138	0.037423935	0.042799189	0.016911765	0.005590771	0.020588235	0.001508621	0.00010142	0.012385903	0	0.006706389	0.01275355	5.07e-05	0.00247211	0.00625	0.005400609	0.006262677	0.004766734	0.007365619	0.002104462	0.006985294	0.005109026	0.010395538	0.001850913	2.54e-05	0.001800203	0.003587728	0.000963489	0.001572008	0.002091785	0.001749493	0.005514706	0.004754057	1.27e-05	0	0.00040568	0.003638438	0.001533976	0.001546653	0.001115619	0.00035497	0.000557809	1.27e-05	0.000380325	0.000519777	1.27e-05	0.000443712	0	0	0.000608519	0.001090264	0.000545132	0.00035497	0.00020284	0	0	0.000393002	0.000228195	0.000228195	0.000139452	0.00040568	0	0	0.000722617	2.54e-05	1.27e-05	0.00015213	0.000316937	0	0	0.00025355	0.00015213	0.000519777	5.07e-05	0.000228195	0.00010142	0.000570487	0.000342292	0	0	0.000443712	0.000139452	0.00040568	0.00010142	0.000177485	2.54e-05	0	0.000177485	6.34e-05	3.8e-05	0.000291582	5.07e-05	0	8.87e-05	0	3.8e-05	0	2.54e-05	0	0.000190162	0	0	0	0	1.27e-05	6.34e-05	0	3.8e-05	0.000164807	0	1.27e-05	0.00015213	0	1.27e-05	0	6.34e-05	0	0	5.07e-05	2.54e-05	0	1.27e-05	1.27e-05	2.54e-05	0	0	6.34e-05	1.27e-05	1.27e-05	0	0	0	0	0	2.54e-05	1.27e-05	0	6.34e-05	0	1.27e-05	0	2.54e-05	0	0	0	0	0	0	0	0	1.27e-05	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.230806288
"LH51_Z2_3"	0.020575558	0.003790568	0.058950304	0.065035497	0.07056288	0.136878803	0.026648073	0.047008114	0.023567444	0.041214503	0.001432556	0.04198783	0.015238337	0.038932556	0.025836714	0.015086207	0.009102434	0.02293357	0.001990365	0.00020284	0.012106998	0	0.009761663	0.007517748	0.001939655	0.003537018	0.009064402	0.006541582	0.010205375	0.006681034	0.003105984	0.003460953	0.006059838	0.004348377	0.004601927	0.001888945	8.87e-05	0.002700304	0.004639959	0.001331136	8.87e-05	0.001090264	0.002979209	0.006059838	0.003448276	0.000139452	3.8e-05	0.000659229	0.005311866	0.000887424	0.002243915	0.001140974	0.000469067	0.000545132	3.8e-05	0.000608519	0.000190162	1.27e-05	0.00030426	0	6.34e-05	0.000747972	0.000621197	0.000443712	0.000709939	0.000278905	1.27e-05	0	0.000811359	0.000228195	0.000278905	0.000393002	0.000164807	0	0	0.000316937	0	1.27e-05	0.000393002	0.000329615	0	0	0.000291582	0.00015213	0.000443712	0.000126775	0.000494422	7.61e-05	0.000367647	0.000278905	0	0	0.000126775	0.000114097	0.000266227	6.34e-05	0.000139452	2.54e-05	0	2.54e-05	2.54e-05	5.07e-05	0.000316937	5.07e-05	0	0.000139452	0	5.07e-05	1.27e-05	0.000114097	0	5.07e-05	1.27e-05	0	0	0	2.54e-05	3.8e-05	0	2.54e-05	7.61e-05	0	1.27e-05	0.000114097	0	1.27e-05	3.8e-05	5.07e-05	3.8e-05	1.27e-05	2.54e-05	1.27e-05	1.27e-05	0	2.54e-05	0	0	1.27e-05	1.27e-05	1.27e-05	0	0	0	0	2.54e-05	1.27e-05	0	0	0	2.54e-05	2.54e-05	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196894016
"LH52_Z2_1"	0.018192191	0.003308824	0.053245436	0.055413286	0.160915314	0.088957911	0.03301217	0.064401623	0.022046146	0.02716785	0.002941176	0.04168357	0.020233266	0.025988844	0.028486308	0.015441176	0.010091278	0.022236308	0.002028398	0.000456389	0.007340264	0	0.018078093	0.007923428	0.000456389	0.0024214	0.006985294	0.009672921	0.009153144	0.005299189	0.00247211	0.003384888	0.006186613	0.003232759	0.003220081	0.003384888	0.00010142	0.002205882	0.004424442	0.001217039	0.004830122	0.001457911	0.002573529	0.005299189	0.004044118	0.000316937	3.8e-05	0.000697262	0.00247211	0.000925456	0.00171146	0.000393002	0.000697262	0.000874746	2.54e-05	0.000684584	0.000190162	2.54e-05	0.00040568	1.27e-05	0.000114097	0.000621197	0.000342292	0.000621197	0.000532454	0.00015213	0.000228195	0	0.001090264	0.000316937	0.000557809	0.000393002	0.000114097	0	0	0.000557809	0	3.8e-05	0.00020284	0.000228195	0	1.27e-05	0.000190162	0.000469067	0.000291582	5.07e-05	0.000228195	0.00015213	0.000380325	0.00010142	0	0	3.8e-05	0.00020284	0.00030426	0.000126775	0.000240872	3.8e-05	3.8e-05	0.000114097	8.87e-05	6.34e-05	0.000139452	6.34e-05	0	0.000126775	1.27e-05	5.07e-05	6.34e-05	8.87e-05	0	8.87e-05	0	0	0	1.27e-05	8.87e-05	8.87e-05	1.27e-05	3.8e-05	0.000164807	2.54e-05	2.54e-05	5.07e-05	1.27e-05	2.54e-05	3.8e-05	3.8e-05	2.54e-05	2.54e-05	3.8e-05	3.8e-05	1.27e-05	0	6.34e-05	2.54e-05	2.54e-05	0	5.07e-05	0	0	1.27e-05	0	0	0	0	1.27e-05	1.27e-05	0	1.27e-05	0	0	1.27e-05	1.27e-05	1.27e-05	0	0	0	5.07e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0.167938641
"LH52_Z2_2"	0.011219574	0.00609787	0.100038032	0.07898073	0.22469574	0.045575558	0.009799696	0.052903144	0.026888945	0.038197262	0.000443712	0.02489858	0.004069473	0.022223631	0.040390467	0.014135396	0.004500507	0.018166836	0.000836714	0.00015213	0.015986308	0	0.0081643	0.020131846	0.001419878	0.002560852	0.006135903	0.005540061	0.004589249	0.003080629	0.00176217	0.001990365	0.003676471	0.001381846	0.004906187	0.005387931	0	0.001559331	0.002434077	0.000367647	5.07e-05	0.000393002	0.000773327	0.001610041	0.00645284	0	0	0.00040568	0.002358012	0.001242394	0.002155172	0.000164807	0.000215517	0.000646552	0	0.000278905	0.00030426	0	0.000228195	0	6.34e-05	0.000507099	0.000507099	0.000114097	0.000380325	0.000278905	0	0	0.000215517	0.000114097	0.00010142	7.61e-05	0.000126775	0	0	0.00010142	0	0	0.000228195	0.000190162	0	0	0.000456389	0.000114097	0.000126775	3.8e-05	0.00015213	3.8e-05	0.000126775	2.54e-05	0	0	0.00010142	0.000215517	0.000114097	0.000164807	0.000126775	0	0	2.54e-05	0	1.27e-05	0.00010142	0	0	6.34e-05	2.54e-05	0	1.27e-05	1.27e-05	0	0.00020284	0	0	0	0	0	3.8e-05	0	0.000139452	0.00010142	0	1.27e-05	0.00010142	0	5.07e-05	0	1.27e-05	0	1.27e-05	7.61e-05	0	1.27e-05	0	8.87e-05	1.27e-05	0	0	3.8e-05	1.27e-05	0	0	0	0	0	0	5.07e-05	0	2.54e-05	1.27e-05	0	0	0	1.27e-05	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161308316
